area_type_Super built-up  Area,area_type_Plot  Area,area_type_Built-up  Area,area_type_Carpet  Area,availability,location_0,location_1,location_2,location_3,location_4,location_5,location_6,location_7,location_8,location_9,location_10,location_11,size,total_sqft,bath,balcony,price
1.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,0,0,1,1,0,2,1158.0,2.0,1.0,55.0
0.0,1.0,0.0,0.0,0,0,0,1,0,1,1,0,0,0,0,1,0,5,1200.0,4.0,1.0,99.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1,0,1,3,1400.0,2.0,2.0,135.0
0.0,1.0,0.0,0.0,0,0,0,1,0,0,1,0,1,1,1,1,0,4,2400.0,3.0,0.0,200.0
1.0,0.0,0.0,0.0,4,0,0,0,0,1,0,1,1,1,0,0,1,3,1200.0,2.0,1.0,57.9
0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,1,1,0,1,0,1,3,1520.0,3.0,2.0,125.0
1.0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,1,0,1,0,1,1,777.0,1.0,0.0,38.46
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,2710.0,3.0,2.0,177.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1150.0,2.0,2.0,57.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,1101.0,2.0,2.0,37.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,1200.0,2.0,3.0,110.0
1.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,1,1,1,0,0,2,1252.0,2.0,1.0,92.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1650.0,3.0,2.0,85.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1270.0,2.0,2.0,80.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,1,2,992.0,2.0,1.0,70.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,2000.0,3.0,2.0,85.0
1.0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,1,1,1,1,1,2,893.0,2.0,2.0,34.5
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1075.0,2.0,1.0,41.49
0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1,1,7,3200.0,7.0,0.0,150.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1190.0,2.0,1.0,42.0
0.0,0.0,1.0,0.0,0,0,0,0,1,1,1,1,0,0,1,1,1,3,800.0,2.0,0.0,60.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1814.0,3.0,3.0,63.0
0.0,0.0,1.0,0.0,0,0,1,0,0,1,1,1,0,1,0,1,0,3,1400.0,3.0,2.0,98.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,1,0,5,1400.0,6.0,3.0,252.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1344.0,2.0,0.0,56.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,5400.0,5.0,3.0,475.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,1843.0,3.0,2.0,95.0
1.0,0.0,0.0,0.0,2,0,0,1,1,0,0,1,1,0,1,1,0,2,1138.0,2.0,1.0,32.0
0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,1,0,0,0,1,3,1495.0,2.0,2.0,70.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,880.0,2.0,1.0,19.0
1.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,1,1,0,3,1396.0,3.0,1.0,74.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,0,3,1610.0,2.0,3.0,119.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1,0,0,1,2,1050.0,2.0,2.0,55.0
0.0,0.0,1.0,0.0,7,0,0,1,0,0,0,0,0,1,1,0,0,3,1410.0,2.0,2.0,43.71
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1050.0,2.0,2.0,37.8
0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1,1,3,1310.0,2.0,1.0,85.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,1104.0,2.0,2.0,58.0
1.0,0.0,0.0,0.0,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1165.0,2.0,1.0,67.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,1,0,0,0,2,1027.0,2.0,2.0,44.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1310.0,2.0,3.0,60.0
0.0,0.0,1.0,0.0,0,0,1,0,0,1,1,1,0,1,0,1,1,2,1052.0,2.0,2.0,52.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,0,0,1,3,1464.0,3.0,2.0,56.0
1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,1,0,1,2,1000.0,2.0,2.0,45.0
1.0,0.0,0.0,0.0,5,0,0,1,0,1,0,0,0,1,0,1,0,3,2240.0,3.0,2.0,300.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1150.0,2.0,1.0,38.08
1.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,1,0,1,0,1,3,2019.0,3.0,1.0,70.67
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,986.0,2.0,1.0,31.0
0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1350.0,1.0,1.0,145.0
0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,1,0,1,0,1,1,8,800.0,8.0,2.0,140.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,1,3,1893.0,4.0,2.0,95.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,1,1,0,3,1318.0,3.0,2.0,56.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,1,3,1325.0,2.0,2.0,58.0
0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,800.0,2.0,1.0,33.0
1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,3,1300.0,3.0,2.0,42.25
0.0,0.0,1.0,0.0,0,0,0,1,0,1,1,0,1,0,1,1,0,3,1300.0,2.0,2.0,60.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,1,0,1,2,1010.0,2.0,1.0,52.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,1,0,1,1,2,1260.0,2.0,3.0,75.0
0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,2500.0,4.0,0.0,170.0
0.0,1.0,0.0,0.0,0,0,1,0,0,1,1,1,0,1,1,0,0,3,1520.0,3.0,1.0,165.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,1665.0,3.0,2.0,85.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1,1,1,0,1,3,1800.0,3.0,2.0,80.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,1,0,1,0,2,1197.0,2.0,1.0,75.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1050.0,2.0,2.0,45.0
0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,1,0,0,0,0,0,5,910.0,4.0,2.0,194.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,1241.0,2.0,1.0,68.0
1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1567.0,2.0,3.0,62.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1747.0,3.0,1.0,110.0
1.0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,1,1,0,1,0,3,1475.0,2.0,2.0,55.0
0.0,1.0,0.0,0.0,0,0,1,0,0,1,1,1,0,1,1,0,1,4,600.0,4.0,1.0,70.0
0.0,1.0,0.0,0.0,0,0,1,0,0,1,1,1,0,1,1,1,0,3,1524.0,4.0,2.0,400.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,1,2,980.0,2.0,1.0,51.0
1.0,0.0,0.0,0.0,4,0,0,0,0,0,1,0,0,0,0,0,0,2,966.0,2.0,1.0,58.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,4,2360.0,3.0,2.0,185.0
1.0,0.0,0.0,0.0,3,0,0,0,0,0,0,1,0,0,0,1,1,2,1112.0,2.0,1.0,62.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,550.0,1.0,1.0,16.0
0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1760.0,3.0,3.0,90.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0,1,1,3,1830.0,2.0,3.0,113.0
1.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,1,0,1,1,2,1175.0,2.0,1.0,67.77
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1175.0,2.0,1.0,41.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,2,1025.0,2.0,2.0,45.0
1.0,0.0,0.0,0.0,8,0,0,0,0,0,0,1,1,0,1,1,1,2,1232.0,2.0,1.0,80.0
0.0,0.0,1.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,0,2,1010.0,2.0,2.0,57.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1273.0,2.0,2.0,60.0
1.0,0.0,0.0,0.0,8,0,0,0,0,1,1,1,0,0,0,0,1,2,1590.0,2.0,2.0,102.0
1.0,0.0,0.0,0.0,0,0,1,0,0,1,1,1,0,1,1,1,1,2,1100.0,2.0,1.0,58.5
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1252.0,2.0,1.0,65.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,1,4,2615.0,5.0,3.0,222.0
0.0,1.0,0.0,0.0,0,0,1,0,0,1,1,0,0,1,0,1,0,5,1200.0,6.0,2.0,140.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,1322.0,2.0,1.0,77.9
0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1000.0,1.0,1.0,60.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,1,0,1,0,3,1755.0,3.0,2.0,117.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1135.0,2.0,2.0,46.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1200.0,10.0,2.0,180.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,1200.0,4.0,1.0,125.0
1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,1,0,1,0,2,1260.0,2.0,2.0,85.5
0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,1,0,1,0,0,0,5,3250.0,5.0,2.0,395.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,4,3500.0,4.0,2.0,550.0
0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,1,0,0,0,0,0,5,1200.0,6.0,2.0,110.0
1.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,1,1,1,1,0,3,1100.0,2.0,1.0,53.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1305.0,3.0,1.0,65.0
0.0,0.0,1.0,0.0,0,0,1,0,0,1,1,0,0,1,1,1,0,2,1236.0,2.0,1.0,50.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1125.0,1.0,2.0,45.0
0.0,0.0,1.0,0.0,5,0,0,0,0,0,0,1,0,0,1,1,1,2,1075.0,2.0,2.0,32.25
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,2000.0,3.0,2.0,85.0
0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,1,1,0,1,0,8,772.0,5.0,1.0,60.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,6,2999.97,6.0,0.0,110.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1,0,1,2,1150.0,2.0,2.0,42.0
0.0,1.0,0.0,0.0,0,0,0,0,1,1,1,1,0,0,1,0,1,4,1440.0,4.0,1.0,240.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,1,2,1085.0,2.0,1.0,43.4
0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,3,1785.0,3.0,0.0,165.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,2475.0,4.0,3.0,300.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,1930.0,4.0,2.0,120.0
1.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,1,1,0,1,1,2,600.0,4.0,1.0,70.0
0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,1,1,0,1,0,2,800.0,1.0,0.0,45.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1,1,4,2450.0,3.0,2.0,110.0
0.0,1.0,0.0,0.0,12,0,1,0,0,1,1,1,1,0,0,0,0,4,1200.0,4.0,0.0,120.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0,1,0,3,1920.0,3.0,3.0,122.0
1.0,0.0,0.0,0.0,4,0,0,0,0,0,0,1,1,1,0,0,0,2,1085.0,2.0,2.0,34.2
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,760.0,1.0,2.0,50.4
0.0,0.0,1.0,0.0,0,0,0,0,1,0,1,1,0,0,1,0,1,2,1201.0,2.0,3.0,80.0
1.0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,1,1,0,0,1,3,1615.0,3.0,2.0,97.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1289.0,2.0,2.0,70.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,1,3,1991.0,4.0,2.0,100.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1377.0,2.0,2.0,80.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1,1,3,2880.0,3.0,2.0,560.0
0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,1,1,0,0,0,3,1892.0,3.0,2.0,200.0
0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,1,0,1,1,0,1,3,2176.0,3.0,3.0,348.0
1.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,1,0,1,0,1,1,663.0,1.0,0.0,32.82
0.0,0.0,1.0,0.0,12,0,0,0,0,0,0,0,1,1,0,0,1,2,1165.0,2.0,1.0,33.65
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,3554.0,4.0,1.0,340.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1260.0,2.0,1.0,45.5
0.0,0.0,1.0,0.0,0,0,0,1,0,1,0,1,1,0,0,0,1,2,1095.0,2.0,1.0,39.0
1.0,0.0,0.0,0.0,0,0,0,1,0,1,1,1,0,1,1,0,1,2,1050.0,2.0,2.0,65.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1176.0,2.0,2.0,50.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,1801.0,3.0,2.0,115.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1315.0,2.0,3.0,55.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1,1,1,0,2,1194.0,2.0,2.0,46.0
0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1,0,1,2,2400.0,2.0,1.0,125.0
1.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,1,1,3,1308.0,2.0,3.0,53.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,4250.0,4.0,2.0,610.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,1806.0,6.0,2.0,116.0
0.0,0.0,1.0,0.0,12,0,0,0,0,0,0,0,1,0,1,0,1,4,3671.0,4.0,1.0,220.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,1,0,0,0,3,2144.0,3.0,2.0,140.0
0.0,0.0,1.0,0.0,0,0,0,1,0,0,1,0,1,0,1,1,0,2,1065.0,2.0,3.0,33.75
1.0,0.0,0.0,0.0,10,0,0,0,0,1,0,1,0,0,1,0,0,2,1205.0,2.0,1.0,67.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1160.0,2.0,2.0,40.58
0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,1,1,1,1,1,4,750.0,4.0,2.0,90.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1,1,1,0,2,1194.0,2.0,2.0,47.0
0.0,1.0,0.0,0.0,7,0,1,0,0,1,1,1,1,0,0,0,1,3,1200.0,3.0,1.0,56.53
1.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,1,0,1,1,0,3,1681.0,3.0,3.0,69.0
0.0,0.0,1.0,0.0,8,0,0,0,0,0,1,0,1,1,1,0,1,2,1130.0,2.0,1.0,32.64
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,1,0,0,1,4,3633.0,5.0,1.0,335.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,1843.0,3.0,2.0,90.0
0.0,0.0,1.0,0.0,12,0,0,0,0,0,1,0,1,1,1,0,1,2,1065.0,2.0,1.0,30.75
1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,3,1885.0,3.0,2.0,85.52
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,0,2,1500.0,2.0,2.0,45.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1210.0,2.0,2.0,69.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,1,1,0,1,2,1126.0,2.0,1.0,39.4
1.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,1357.0,2.0,2.0,59.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1451.0,2.0,2.0,46.4
0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,4,1600.0,3.0,3.0,185.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,1,2,950.0,2.0,1.0,55.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,960.0,2.0,2.0,48.0
1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,1625.0,3.0,3.0,92.0
0.0,1.0,0.0,0.0,5,0,0,0,0,1,0,1,1,1,1,0,0,3,2200.0,4.0,1.0,150.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,3,1607.0,2.0,2.0,112.0
1.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,1,1,1,1,0,2,900.0,2.0,1.0,46.29
0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,1,1,0,1,0,2,1080.0,2.0,2.0,38.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,1,0,1,1,1,3,2300.0,3.0,1.0,250.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,1,0,1,0,4,1708.0,3.0,0.0,64.05
0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,2500.0,5.0,2.0,185.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,1690.0,2.0,2.0,116.0
0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2100.0,3.0,0.0,145.0
1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1,1,1,2,1269.0,2.0,2.0,97.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,1243.0,2.0,2.0,46.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,0,3,1890.0,3.0,2.0,84.0
0.0,0.0,1.0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,1165.0,2.0,1.0,33.64
1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,1,1,0,1,2,1196.0,2.0,2.0,56.81
1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1,1,1,0,2,1194.0,2.0,2.0,47.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,1630.0,3.0,2.0,110.0
1.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,1,1,0,2,1063.0,2.0,1.0,42.52
1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1,1,0,1,0,0,2,1025.0,2.0,1.0,39.98
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,2,1067.0,2.0,1.0,38.0
1.0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,1,1,1,1,0,2,1299.0,2.0,1.0,89.63
1.0,0.0,0.0,0.0,5,0,0,0,0,0,1,1,1,1,1,1,1,2,1343.0,2.0,1.0,76.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,1330.0,2.0,2.0,44.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,0,1,1,3,1524.0,2.0,3.0,72.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2236.0,4.0,2.0,153.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,2955.0,3.0,2.0,235.0
1.0,0.0,0.0,0.0,3,0,1,0,0,1,1,1,1,0,0,1,0,3,1410.0,2.0,2.0,45.12
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1581.0,3.0,3.0,76.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,1205.0,2.0,1.0,79.0
1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1270.0,2.0,2.0,95.25
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1353.0,2.0,2.0,110.0
0.0,1.0,0.0,0.0,2,0,0,1,1,0,1,0,0,0,1,1,1,2,1200.0,2.0,1.0,68.0
1.0,0.0,0.0,0.0,0,0,1,0,0,1,1,1,1,0,0,1,1,3,1250.0,2.0,1.0,70.0
1.0,0.0,0.0,0.0,3,0,0,0,0,1,1,0,1,0,1,1,0,3,1950.2,3.0,2.0,261.0
1.0,0.0,0.0,0.0,11,0,0,0,0,0,0,1,0,0,0,1,1,3,1157.0,2.0,1.0,69.0
1.0,0.0,0.0,0.0,12,0,0,0,1,0,0,1,0,0,1,0,0,1,825.0,1.0,0.0,35.475
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1000.0,2.0,2.0,40.0
0.0,0.0,1.0,0.0,4,0,0,0,0,0,0,0,1,1,0,1,1,1,602.0,1.0,1.0,33.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,0,5,3000.0,4.0,0.0,900.0
1.0,0.0,0.0,0.0,7,0,0,0,0,1,1,1,0,1,0,0,0,2,1108.0,2.0,0.0,66.46
1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,1040.0,2.0,1.0,68.0
1.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,0,1,1,0,1,2,1451.0,2.0,1.0,87.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1196.0,2.0,2.0,40.54
1.0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,1,1,1,1,0,1,850.0,1.0,1.0,37.32
1.0,0.0,0.0,0.0,3,0,0,0,0,1,1,0,1,0,1,1,0,3,2171.66,3.0,2.0,298.0
1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,1,1,1,1,2,900.0,2.0,1.0,40.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,720.0,1.0,1.0,33.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,1573.0,3.0,2.0,115.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1026.0,2.0,1.0,60.8
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,1,3,1400.0,2.0,2.0,78.0
0.0,0.0,1.0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,1,3,1400.0,2.0,2.0,40.44
0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,0,4,2100.0,3.0,1.0,147.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1150.0,2.0,1.0,48.5
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1500.0,3.0,2.0,88.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,2400.0,3.0,2.0,380.0
0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1,1,1,1,0,3,1200.0,3.0,2.0,240.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1790.0,3.0,2.0,105.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,1125.0,2.0,2.0,75.0
1.0,0.0,0.0,0.0,12,0,0,0,0,1,1,0,1,0,0,1,1,3,1830.5,3.0,0.0,84.205
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1100.0,2.0,1.0,50.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1080.0,2.0,1.0,51.0
0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,1105.0,2.0,2.0,57.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1110.0,2.0,2.0,46.5
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,708.0,1.0,1.0,41.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,1,0,0,0,2,1027.0,2.0,2.0,44.0
